ID,Languoid_ID,Lemma_ID,Form,Meaning,Comment,Source
W-1762,dgl,L-415,gíjir,to perceive with ear or nose,comment,armbruster1965[79]
W-1763,xnz,L-415,gíjir,"hören, verstehen, riechen",comment,massenbach1962[168]
W-1764,mei,L-415,ìijí,smell,comment,werner1993[92]
W-1765,pkn,L-416,*til-d̪i,heavy,comment,jakobiA[no. 572]
W-1766,mei,L-416,tíllé,heavy,comment,werner1993[131]
W-1767,dgl,L-416,dúllo,"heavy, oppressive, dull, difficult",comment,armbruster1965[56]
W-1768,xnz,L-416,dullo,"schwer, schwierig",comment,massenbach1962[159]
W-2080,brk,L-416,tindin,heavy,comment,thelwall1977[202]
W-2519,fia,L-416,gítir,"schwer, bedrückt, pre-Nubian",comment,khalil1996a[32]
W-2780,pnu,L-416,*dill-e,,comment,rilly2010[no. 105]
W-1769,pkn,L-417,*bod̪-,"to hit, slap, strike",comment,jakobiA[no. 164]; jakobiA[no. 162]
W-1770,mei,L-417,póodàhèm,to hit,comment,werner1993[117]
W-1771,pkn,L-418,*ʃal-t̪i,kidney,comment,jakobiA[no. 52]
W-1772,mei,L-418,séddí,kidney,comment,werner1993[122]
W-1773,xnz,L-418,jigilti,Niere,comment,massenbach1962[180]
W-1774,dgl,L-418,jígilt(i),kidney,comment,armbruster1965[88]
W-2092,brk,L-418,seeldi,kidney,comment,thelwall1977[203]
W-1775,dgl,L-419,bée,"to kill, extinguish, numb",comment,armbruster1965[31]
W-1776,pkn,L-419,*fur-,"to kill, extinguish",comment,jakobiA[no. 303]; jakobiA[no. 215]
W-1777,mei,L-419,pérhèm,to kill,comment,werner1993[115]
W-1778,xnz,L-419,bée,"töten, Feuer auslöschen",comment,massenbach1962[150]
W-1779,xnz,L-419,béerar,Mord,comment,massenbach1962[150]
W-1780,fia,L-419,fay,"töten, auslöschen",comment,reinisch1879[41]
W-2093,brk,L-419,filaale,to kill ?,comment,thelwall1977[203]
W-2767,pnu,L-419,*ber-,,comment,rilly2010[no. 185]
W-129,onw,L-42,ajj,to bite,comment,OND[21]
W-130,fia,L-42,aj,beißen,comment,khalil1996a[25]
W-131,dgl,L-42,ácci,to bite,comment,armbruster1965[4]
W-132,xnz,L-42,acci,"beißen, festhalten",comment,massenbach1962[142]
W-1636,mei,L-42,àccáhèm,to bite,comment,werner1993[75]
W-1637,pkn,L-42,*aɟ-,to bite,comment,jakobiA[no. 310]
W-2748,pnu,L-42,*ajj-,,comment,rilly2010[no. 117]
W-1781,pkn,L-420,*kut̪-,knee,comment,jakobiA[no. 37]
W-1782,mei,L-420,ùrúd,knee,comment,werner1993[138]
W-1783,dgl,L-420,kúrt(i),knee,comment,armbruster1965[133]
W-1784,xnz,L-420,kurti,"Gelenk, Knie",comment,massenbach1962[192]
W-1785,fia,L-420,kúrti,"bug, biegung",comment,reinisch1879[103]
W-2094,brk,L-420,"kurti-nur, pl. kurti-nursi",knee,comment,thelwall1977[203]
W-2867,pnu,L-420,*kur-ti,,comment,rilly2010[no. 79]
W-1795,mei,L-422,éenyé,"many, much",comment,werner1993[88]
W-1796,pkn,L-422,*ɛɲ,many ,comment,jakobiA[no. 480]
W-2542,brk,L-422,iiɲin,,comment,
W-2793,pnu,L-422,*eeɲ-,,comment,rilly2010[no. 147]
W-555,xnz,L-422,énye,sich füllen,comment,massenbach1962[161]
W-556,onw,L-422,eiɲ-itt,wealth,comment,OND[82]
W-1801,pkn,L-423,*ɛd̪-,"to marry, take a wife",comment,jakobiA[no. 112]
W-1802,dgl,L-423,éd,"to take in marriage, marry",comment,armbruster1965[59]
W-1803,fia,L-423,"ed, edd",heiraten,comment,reinisch1879[32]
W-1804,xnz,L-423,ed,heiraten,comment,massenbach1962[160]
W-1810,mei,L-424,ìccídí,milk,comment,werner1993[91]
W-1811,pkn,L-424,*eɟ-,milk,comment,jakobiA[no. 402]
W-1812,dgl,L-424,icc(i),milk,comment,armbruster1965[105]
W-1813,xnz,L-424,ícci,Milch,comment,massenbach1962[175]
W-1814,fia,L-424,ing-íši,"frische, süsse milch",comment,reinisch1879[72]
W-2101,brk,L-424,eʃʃi,milk,comment,thelwall1977[204]
W-2246,mei,L-424,itchirri,milk,comment,macmichael1918[52]
W-2247,brk,L-424,eshi,milk,comment,macmichael1920[204]
W-2827,pnu,L-424,*ijji < *ij-ti?,,comment,rilly2010[no. 96]
W-1815,pwkn,L-425,*ʃur-,to milk,comment,jakobiA[no. 280]
W-1816,dgl,L-425,jurr(i),"to squeeze, squeeze out (liquid), flow with strong current",comment,armbruster1965[95]
W-1817,xnz,L-425,jurri,Strom,comment,massenbach1962[182]
W-2490,fia,L-425,jur,melken,comment,khalil1996a[133]
W-1822,pkn,L-426,*eb,"neck, nape",comment,jakobiA[no. 21]
W-1823,mei,L-426,éer,neck,comment,werner1993[88]
W-1824,dgl,L-426,éeyye,neck,comment,armbruster1965[64]
W-1825,xnz,L-426,éyye,Hals,comment,massenbach1962[162]
W-1826,fia,L-426,iyi,hals,comment,reinisch1879[76]
W-2788,pnu,L-426,*ebe ~ *ee,,comment,rilly2010[no. 35]
W-1831,pkn,L-427,*eɟVŋ,nose,comment,jakobiA[no. 12]
W-1832,mei,L-427,èsèngì,nose,comment,werner1993[88]
W-1833,fia,L-427,sórin,nase,comment,reinisch1879[145]
W-1834,dgl,L-427,sóriñ,nose,comment,armbruster1965[180]
W-1835,xnz,L-427,sórin,Nase,comment,massenbach1962[210]
W-2107,brk,L-427,miɲ,nose ?,comment,thelwall1977[204]
W-2736,pnu,L-427,?,,comment,rilly2010[no. 122]
W-1836,pkn,L-428,"*t̪eɟ, *teɟ?",oil,comment,jakobiA[no. 403]
W-1837,mei,L-428,tèssì,"oil, butter",comment,werner1993[130]
W-1838,dgl,L-428,dés,"fatty part of milk, butter; vegetable oil",comment,armbruster1965[49]
W-1839,xnz,L-428,des,"Fett, ausgelassene Butter",comment,massenbach1962[156]
W-1840,fia,L-428,nói,"alter, gekochte, zerlassene butter, schmalz, salböl, pre-Nubian?",comment,reinisch1879[128]
W-2108,brk,L-428,tiizi,oil,comment,thelwall1977[204]
W-2456,onw,L-428,ŋoei,"to rub on, pre-Nubian?",comment,OND[202]
W-2457,onw,L-428,ŋoei,"oil, pre-Nubian?",comment,OND[202]
W-269,onw,L-428,des,"crop, abundance?",comment,OND[43]
W-2774,pnu,L-428,*des,,comment,rilly2010[no. 80]
W-1841,pkn,L-429,*bod̪,to paint with color,comment,jakobiA[no. 370]
W-1842,dgl,L-429,búuja,paint,comment,armbruster1965[41]
W-133,onw,L-43,aŋ,inchoative verb,comment,OND[22]
W-134,fia,L-43,aŋ,suffix zur bildung der inchoativa,comment,reinisch1879[9]
W-357,mei,L-43,ákk-ìhèm,I became,comment,werner1993[77]
W-358,xnz,L-43,an,"sein, werden",comment,massenbach1962[144]
W-359,dgl,L-43,án,"to become, be",comment,armbruster1965[15]
W-1843,dgl,L-430,šég,"to insert, plant, pierce",comment,armbruster1965[184]
W-1844,pkn,L-430,*ʃɛrg-,"to pierce, stab",comment,jakobiA[no. 302]
W-1845,xnz,L-430,"šeg, šag","durchstechen, hineinstechen",comment,massenbach1962[212]
W-1846,fia,L-430,"šeg, šag",stechen,comment,reinisch1879[152]
W-1847,pkn,L-431,"*fil-t̪ʊ, pl. fil-i",rib,comment,jakobiA[no. 33]
W-1848,mei,L-431,pírdí,rib,comment,werner1993[116]
W-1849,dgl,L-431,béri,side,comment,armbruster1965[34]
W-1850,xnz,L-431,berri,"Seite, Rippe",comment,massenbach1962[150]
W-1851,fia,L-431,fíli,"seite, hüfte",comment,reinisch1879[43]
W-2115,brk,L-431,filgiti,rib,comment,thelwall1977[205]
W-1852,pkn,L-432,*ir,river,comment,jakobiA[no. 452]
W-1853,dgl,L-432,úru,"great water, river",comment,armbruster1965[212]
W-2615,onw,L-432,outt(i),watercourse?,comment,OND[142]
W-2616,fia,L-432,uru,"Fluß, Nil",comment,khalil1996a[87]
W-2617,fia,L-432,uti,Wasserschöpfstelle am Fluß,comment,khalil1996a[87]
W-2618,brk,L-432,"uː, pl. ùːr",lake,comment,thelwall1977[203]
W-2619,mei,L-432,ə́əd,"riverbed, valley",comment,werner1993[141]
W-2620,dgl,L-432,(h)utta,"sea, lake",comment,
W-2836,pnu,L-432,*iwer(-ti),,comment,rilly2010[no. 159]
W-1854,pkn,L-433,*ɪrt̪-,root,comment,jakobiA[no. 466]
W-1855,mei,L-433,írdí,root,comment,werner1993[94]
W-1856,mei,L-433,ìrcídì,"root, kind of grass",comment,werner1993[94]
W-1857,dgl,L-433,úrse,root,comment,armbruster1965[211]
W-1858,fia,L-433,urse,wurzel,comment,reinisch1879[174]
W-1859,pkn,L-434,*or-i,rope,comment,jakobiA[no. 254]
W-1860,mei,L-434,órí,rope,comment,werner1993[110]
W-1861,dgl,L-434,íri,rope,comment,armbruster1965[111]
W-1862,xnz,L-434,irri,Seil,comment,massenbach1962[177]
W-2116,brk,L-434,eddi,rope,comment,thelwall1977[205]
W-2806,pnu,L-434,*err-i,,comment,rilly2010[no. 32]
W-1863,dgl,L-435,síbe,"mud, clay",comment,armbruster1965[176]
W-1864,pkn,L-435,*ʃib-d̪u,sand,comment,jakobiA[no. 457]
W-1865,mei,L-435,síití,mud,comment,werner1993[123]
W-1866,xnz,L-435,sibée,Nilschlamm,comment,massenbach1962[208]
W-1867,fia,L-435,sibee,"strassenkot, sumpf, pfüze, ton, lem",comment,reinisch1879[143]
W-2117,brk,L-435,ʃeeʃi,sand,comment,thelwall1977[205]
W-2290,brk,L-435,shēshi,sand,comment,macmichael1920[205]
W-2506,fia,L-435,siiw,Sand,comment,khalil1996a[102]
W-2507,onw,L-435,sip,"mud, clay?",comment,OND[159]
W-2916,pnu,L-435,"*sib-i, sg. *sibi-di",,comment,rilly2010[no. 102]
W-1868,mei,L-436,kògòráhèm,to scrape,comment,werner1993[100]
W-1869,pkn,L-436,*kɔg-ir-,to scratch,comment,jakobiA[no. 378]
W-1870,dgl,L-436,kóod,"to scratch, scrape",comment,armbruster1965[126]
W-1871,xnz,L-436,kóod,"kratzen, schaben",comment,
W-1872,pkn,L-437,*t̪er-,seed,comment,jakobiA[no. 478]
W-1873,dgl,L-437,téer,"to sow, plant",comment,armbruster1965[197]
W-1874,dgl,L-437,téeri,"seed, semen",comment,armbruster1965[198]
W-1875,xnz,L-437,téer,Saatlöcher in den Uferschlamm hacken; die Felder am Ufer bestellen,comment,massenbach1962[216]
W-1876,fia,L-437,téri,semen virile,comment,reinisch1879[158]
W-1894,pkn,L-437,*t̪ir-,"to sow, cultivate",comment,jakobiA[no. 261]
W-1878,pkn,L-438,*ɔr-,to sing,comment,jakobiA[no. 192]
W-1879,dgl,L-438,óo,to sing,comment,armbruster1965[158]
W-1880,xnz,L-438,óo,"singen, schnurren (Katze)",comment,massenbach1962[202]
W-1881,dgl,L-438,or,"schreien, von tieren",comment,reinisch1879[134]
W-1882,xnz,L-438,oi,"weinen, die Stimme ertönen lassen",comment,massenbach1962[203]
W-1883,fia,L-438,or,singen,comment,reinisch1879
W-1891,dgl,L-438,óo,song,comment,armbruster1965[158]
W-1892,pkn,L-438,*ɔr-,song,comment,jakobiA[no. 193]
W-1893,mei,L-438,òodì,song,comment,werner1993[107]
W-2337,onw,L-438,or-os,to praise,comment,OND[127]
W-2911,pnu,L-438,*oor-,,comment,rilly2010[no. 22]
W-1884,pkn,L-439,*iɟ-,bad smell,comment,jakobiA[no. 541]
W-1885,mei,L-439,ìijí,smell,comment,werner1993[92]
W-135,onw,L-44,aŋis,to be excellent?,comment,OND[23]
W-136,fia,L-44,aŋis,"scharf, zugespitzt sein/werden",comment,khalil1996a[25]
W-1886,pkn,L-440,"*ot̪-ir, *ot̪-iɲ",to sneeze,comment,jakobiA[no. 57]
W-1887,dgl,L-440,"atiñ, atiš",to sneeze,comment,armbruster1965[22]
W-1888,fia,L-440,arñ,niesen,comment,reinisch1879[11]
W-1889,dgl,L-441,kórre,to snore,comment,armbruster1965[129]
W-1890,pkn,L-441,*ŋorg-,to snore,comment,jakobiA[no. 62]
W-1895,pkn,L-442,*abar-abar?,spider,comment,jakobiA[no. 340]
W-1896,mei,L-442,àwàr,spider,comment,werner1993[83]
W-1897,pkn,L-443,*kok-,to split,comment,jakobiA[no. 257]
W-1898,dgl,L-443,gág,"to split, crack",comment,armbruster1965[73]
W-1899,xnz,L-443,gáak,krächzen,comment,massenbach1962[165]
W-1900,fia,L-443,kek,"schneiden; zerreissen, öffnen",comment,reinisch1879[83]
W-1901,onw,L-444,pes,"to say, speak",comment,OND[149]
W-1902,fia,L-444,fesa,community gathering,comment,osman1978[58n1]
W-1903,pkn,L-445,*t̪ɛf-,"to stand, stop",comment,jakobiA[no. 89]
W-1904,mei,L-445,tèkkérhèm,"to stand, stand up, stop",comment,werner1993[129]
W-1905,dgl,L-445,téeb,"to stand, stop, stay, remain, be",comment,armbruster1965[194]
W-1906,xnz,L-445,téeb,"stehen, sich befinden, sein, etwas dauernd tun",comment,massenbach1962[216]
W-1907,fia,L-445,(menj),"stehen, bleiben",comment,reinisch1879[112]
W-1908,pkn,L-446,*ʃuk-,to suck,comment,jakobiA[no. 374]
W-1909,dgl,L-446,júukk(i),to suck,comment,armbruster1965[95]
W-1910,xnz,L-446,júuk,"lecken, saugen, abzehren (Krankheit)",comment,massenbach1962[182]
W-1911,fia,L-446,jok,"saugen, kauen",comment,reinisch1879[60]
W-1917,pkn,L-447,*eb,tail,comment,jakobiA[no. 313]
W-1918,mei,L-447,èemí,"tail, behind",comment,werner1993[162]
W-1919,dgl,L-447,éeu,tail,comment,armbruster1965[67]
W-1920,xnz,L-447,éew,"Schwanz, hinterer Saum des Gewandes",comment,massenbach1962[162]
W-1921,fia,L-447,au,"der schweif, wedel",comment,reinisch1879[13]
W-2139,brk,L-447,ɟibbe,"tail, cf Daju Nyala iibe",comment,thelwall1977[206]
W-1922,pkn,L-448,*t̪aɲ-(ig-),to taste (food),comment,jakobiA[no. 550]
W-1923,mei,L-448,ténngírhèm,to taste,comment,werner1993[130]
W-1924,dgl,L-448,tánce,to taste,comment,armbruster1965[193]
W-138,onw,L-45,aŋol,father-in-law?,comment,OND[23]
W-139,fia,L-45,ago,Schwiegermutter; Schwiegervater,comment,khalil1996a[16]
W-2272,brk,L-45,ingēlōn,father-in-law,comment,macmichael1920[200]
W-2274,dgl,L-45,-od,father-in-law,comment,armbruster1965[159]
W-1928,pkn,L-450,*ɟal-d̪i,tongue,comment,jakobiA[no. 18]
W-1929,mei,L-450,kàdì,tongue,comment,werner1993[95]
W-1930,dgl,L-450,néd,tongue,comment,armbruster1965[150]
W-1931,xnz,L-450,ned,"Zunge, Sprache, Schneide",comment,massenbach1962[200]
W-1932,fia,L-450,nar,"zunge, sprache",comment,reinisch1879[124]
W-2146,brk,L-450,natti,"tongue, cf. Daju Nyala ɲərte",comment,thelwall1977[207]
W-2894,pnu,L-450,"*ŋal, sg. *ŋal-di",,comment,rilly2010[no. 99]
W-1933,pkn,L-451,*ɟil-d̪i,tooth,comment,jakobiA[no. 19]
W-1934,mei,L-451,kə̀ddì,tooth,comment,werner1993[104]
W-1935,dgl,L-451,nér,tooth,comment,armbruster1965[151]
W-1936,xnz,L-451,"nel, nal",Zahn,comment,massenbach1962[200]
W-1937,fia,L-451,nit,zan,comment,reinisch1879[127]
W-2147,brk,L-451,"ɲildi, pl. kaɲane",tooth,comment,thelwall1977[207]
W-2366,mei,L-451,pé(e)l-nyèdì,canine tooth,comment,werner1993[114]
W-2898,pnu,L-451,"*ŋil, sg. *ŋíl-di",,comment,rilly2010[no. 40]
W-1942,pkn,L-452,*farʃ-,twin,comment,jakobiA[no. 128]
W-1943,dgl,L-452,bárs(i),twin,comment,armbruster1965[30]
W-1944,xnz,L-452,"barsi, bersi",Zwilling,comment,massenbach1962[149]
W-1945,fia,L-452,bársi,zwilling,comment,reinisch1879[19]
W-2150,brk,L-452,mazal,twins,comment,thelwall1977[207]
W-1946,pkn,L-453,*ʃeb-,udder,comment,jakobiA[]
W-1947,mei,L-453,séemí,"udder, Arabic loanword",comment,werner1993[122]
W-1948,pkn,L-454,*ork-,to urinate,comment,jakobiA[no. 54 c]
W-1949,mei,L-454,ə̀ddə́rhèm,to urinate ?,comment,werner1993[163]
W-1950,dgl,L-454,ékk(i),to urinate,comment,armbruster1965[64]
W-1951,fia,L-454,eki,bei seite gehen um eine notdruft zu verrichten,comment,reinisch1879[33]
W-2151,brk,L-454,eede,urine,comment,thelwall1977[207]
W-2152,mei,L-454,"ə̀ddə̀dí, ə̀ddə́r",urine,comment,werner1993[141]
W-2155,xnz,L-454,ekki,harnen,comment,massenbach1962[160]
W-2803,pnu,L-454,"*erde, *erk <*erd-k?",,comment,rilly2010[no. 187]
W-1952,pkn,L-455,*or-t̪i,"vein, sinew",comment,jakobiA[no. 45]
W-1953,mei,L-455,ə́rédí,veins,comment,werner1993[164]
W-1954,fia,L-455,koï,"ader, nerv, saite",comment,reinisch1879[94]
W-1955,dgl,L-455,kóoi,"sinew, vein",comment,armbruster1965[126]
W-1956,pkn,L-456,*kol-d̪i,vulture,comment,jakobiA[no. 348]
W-1957,mei,L-456,kə̀léemí,vulture,comment,werner1993[164]
W-1958,fia,L-457,nog,gehen,comment,reinisch1879[128]
W-1959,dgl,L-457,nóg,"to go, walk, go away",comment,armbruster1965[155]
W-1960,pkn,L-457,*ŋaɟ-,to walk,comment,jakobiA[no. 91]
W-1961,xnz,L-457,nog,"vorbeigehen, vortgehen, übertreffen",comment,massenbach1962[201]
W-2062,brk,L-457,ŋaazi,to go,comment,thelwall1977[202]
W-2522,onw,L-457,ŋok,"to pass (away), omit",comment,OND[202]
W-2523,mei,L-457,tàwìhêm,to pass by,comment,werner1993[128]
W-2884,pnu,L-457,*nog- / *nog-j-,,comment,rilly2010[no. 111]
W-1974,pkn,L-458,"*bir-get̪i, *bir-ket̪i",worm,comment,jakobiA[no. 334]
W-1975,mei,L-458,pìrgèdí,worm,comment,werner1993[116]
W-1976,dgl,L-458,wígid,"worm, larva",comment,armbruster1965[221]
W-1977,xnz,L-458,wígid,Wurm,comment,massenbach1962[225]
W-1978,fia,L-458,wírki,wurm,comment,reinisch1879[185]
W-2163,brk,L-458,mergidi,worm,comment,thelwall1977[208]
W-2955,pnu,L-458,*wirge(-di),,comment,rilly2010[no. 191]
W-1979,pkn,L-459,*ɔl-,yesterday,comment,jakobiA[no. 529]
W-1980,dgl,L-459,wíil,yesterday,comment,armbruster1965[220]
W-1981,mei,L-459,"pèel, pèelé",yesterday,comment,werner1993[114]
W-1982,xnz,L-459,wíil,gestern,comment,massenbach1962[225]
W-1983,fia,L-459,wir,,comment,
W-2472,brk,L-459,(ʔ)oole,yesterday,comment,
W-2908,pnu,L-459,*ool-e ~ *wiil-e,,comment,rilly2010[no. 85]
W-140,onw,L-46,añ,to live,comment,OND[23]
W-141,fia,L-46,aañ,leben,comment,khalil1996a[26]
W-142,dgl,L-46,áañ,"to live, to be alive",comment,armbruster1965[16]
W-2317,brk,L-46,āny-in,he is alive,comment,macmichael1920[213]
W-2703,xnz,L-46,áai,leben,comment,massenbach1962[143]
W-2742,pnu,L-46,*aañ,,comment,rilly2010[no. 197]
W-324,mei,L-46,áany-ír,people,comment,werner1993[81]
W-325,mei,L-46,áany-áhèm,to live,comment,werner1993[80]
W-1988,brk,L-460,"kwarti, pl. kwaare",bird,comment,thelwall1977[199]
W-1989,onw,L-460,kawarti,bird,comment,OND[84]
W-1990,dgl,L-460,"káwirte, káurte",bird,comment,armbruster1965[120]
W-1991,xnz,L-460,kawírte,"kleiner Vogel, Sperling",comment,massenbach1962[185]
W-1992,fia,L-460,kawárti,"vogel, jeder grössere vogel",comment,reinisch1879[416]
W-1993,mei,L-460,"àabéddí, hàabéddí",bird,comment,werner1993[75]
W-1994,pkn,L-460,"*kɔm-t̪i, *kɔb-t̪i",bird,comment,jakobiA[no. 342]
W-2842,pnu,L-460,"*ka-wer-e, pl. *ka-wer-ti",,comment,rilly2010[no. 133]
W-1998,pkn,L-461,*ogor,blood,comment,jakobiA[no. 46]
W-1999,brk,L-461,igir,blood,comment,thelwall1977[199]
W-2000,dgl,L-461,géeu,blood,comment,armbruster1965[78]
W-2001,xnz,L-461,géew,"Blut, Blutschuld",comment,massenbach1962[168]
W-2002,xnz,L-461,ger,blut,comment,reinisch1879[48]
W-2003,fia,L-461,diis,blut,comment,reinisch1879[27]
W-2621,onw,L-461,dis,blood,comment,OND[46]
W-2622,mei,L-461,ə̀ggə́r,blood,comment,werner1993[141]
W-2936,pnu,L-461,*ùg-er,,comment,rilly2010[no. 161]
W-2006,mei,L-462,ìr pòkórtí,brain,comment,werner1993[146]
W-2007,brk,L-462,ɸorgidi,brains,comment,thelwall1977[200]
W-2008,pkn,L-462,*for-nd̪i,brains,comment,jakobiA[no. 4]
W-2014,mei,L-463,tèttí,deaf,comment,werner1993[130]
W-2015,dgl,L-463,térig,deaf,comment,armbruster1965[198]
W-2016,xnz,L-463,térig,taub,comment,massenbach1962[217]
W-2665,pkn,L-463,"*t̪orgu, pl. *t̪ergi",deaf,comment,
W-2666,fia,L-463,tilij,"taub, schwerhörig",comment,khalil1996a[105]
W-2667,fia,L-463,neej,"taub, schwerhörig, pre-Nubian",comment,khalil1996a[80]
W-2020,dgl,L-464,sówwi,to dry,comment,armbruster1965[180]
W-2021,dgl,L-464,sówwed,dry,comment,armbruster1965[180]
W-2022,brk,L-464,suudi,dry,comment,thelwall1977[200]
W-2023,xnz,L-464,sowwi,"trocken sein, sich schämen",comment,massenbach1962[210]
W-2024,mei,L-464,séed,dry,comment,werner1993[122]
W-2025,fia,L-464,sáma,"trocken, pre-Nubian",comment,reinisch1879[140]
W-2629,fia,L-464,šei,trocknen,comment,khalil1996a[122]
W-2630,fia,L-464,sooi,"hart, trocken (für Boden)",comment,khalil1996a[96]
W-2631,pkn,L-464,*ʃuɲ-,to dry,comment,
W-2632,mei,L-464,sìirèrhèm,to dry,comment,werner1993[123]
W-2633,mei,L-464,sìgírhèm,to dry ,comment,werner1993[123]
W-2918,pnu,L-464,*soɲ-?,"soɲu-di? ""dry""; *soɲu-ger? make dry",comment,rilly2010[no. 164 *]
W-2030,brk,L-465,ittu,eight,comment,thelwall1977[201]
W-2031,dgl,L-465,ídiw,eight,comment,armbruster1965[106]
W-2032,pkn,L-465,*id̪d̪-,eight,comment,jakobiA[no. 494]
W-2033,xnz,L-465,ídu,acht,comment,massenbach1962[176]
W-2034,fia,L-465,ídwo,acht,comment,reinisch1879[70]
W-2035,mei,L-465,ídíyí,eight,comment,werner1993[33]
W-2188,mei,L-465,iddi,eight,comment,macmichael1918[51]
W-2189,brk,L-465,ittu,eight,comment,macmichael1920[198]
W-2481,onw,L-465,ido,eight,comment,PQI3[34.2]
W-2825,pnu,L-465,*idiwi ~ *iduwi,,comment,rilly2010[no. 88]
W-2043,brk,L-466,nurti,flour,comment,thelwall1977[201]
W-2044,dgl,L-466,nóorti,flour,comment,armbruster1965[156]
W-2045,dgl,L-466,nóor,to grind,comment,armbruster1965[156]
W-2046,pkn,L-466,*karɛ,flour,comment,jakobiA[no. 414]
W-2047,pkn,L-466,*kar-,to grind,comment,jakobiA[no. 235]
W-2048,xnz,L-466,nóorti,Mehl,comment,massenbach1962[201]
W-2049,xnz,L-466,"nóoro, nóora","fein, zart, klein",comment,massenbach1962[201]
W-2050,fia,L-466,núurti,das mel,comment,reinisch1879[130]
W-2051,fia,L-466,nur,"wälzen, malen, reiben",comment,reinisch1879[130]
W-2052,brk,L-467,ùudé,fly,comment,thelwall1977[201]
W-2053,mei,L-467,údúdí,"fly, with reduplication?",comment,werner1993[137]
W-2054,pkn,L-467,"*unu-, *uru-?",house fly,comment,jakobiA[no. 338]
W-2055,dgl,L-467,kúlt(i),"fly, small winged insect, pre-Nubian",comment,armbruster1965[131]
W-2056,xnz,L-467,kulti,"Fliege, Schmetterling, pre-Nubian",comment,massenbach1962[191]
W-2057,fia,L-467,kútti,"fliege, mücke, pre-Nubian",comment,reinisch1879[104]
W-2940,pnu,L-467,"*unde, sg. *unde-di ~ *undu-di",two roots?,comment,rilly2010[no. 118]
W-2065,dgl,L-468,bérti,"she-goat, goat",comment,armbruster1965[34]
W-2066,mei,L-468,pèl,goat,comment,werner1993[115]
W-2067,fia,L-468,fak,"zige, wolle, haar, pre-Nubian?",comment,reinisch1879[39]
W-2068,xnz,L-468,bérti,Ziege (weibl.),comment,massenbach1962[150]
W-2765,pnu,L-468,*bel(-ti),two roots,comment,rilly2010[no. 26]
W-2082,brk,L-469,"ŋisti, pl. ŋizze",horn,comment,thelwall1977[203]
W-2083,mei,L-469,kə́əcí,horn,comment,werner1993[152]
W-2084,dgl,L-469,níšš(i),horn,comment,armbruster1965[154]
W-2085,xnz,L-469,nišši,Horn,comment,massenbach1962[201]
W-2086,fia,L-469,nišši,horn,comment,reinisch1879[127]
W-2087,ghl,L-469,nuttu,,comment,reinisch1879[127]
W-2354,pkn,L-469,"*do-t̪i, pl. *no-ni ",horn,comment,jakobiA[no. 312]
W-2897,pnu,L-469,"*ŋees-i, sg. *ŋes-ti",,comment,rilly2010[no. 33]
W-144,onw,L-47,gad,"body, flesh",comment,OND[24]
W-1805,mei,L-47,kàdì,"meat without bones, loan?",comment,werner1993[95]
W-1806,pkn,L-47,*kɔɟ-ɛ,"meat, flesh",comment,jakobiA[no. 401]; jakobiA[no. 43]
W-1807,dgl,L-47,kúsu,"meat, flesh",comment,armbruster1965[134]
W-1808,xnz,L-47,kúsu,"Fleisch, Fleischbrocken",comment,massenbach1962[192]
W-1809,fia,L-47,árij,"fleisch, pre-Nubian",comment,reinisch1879[11]
W-2100,brk,L-47,kozi,meat,comment,thelwall1977[204]
W-2254,brk,L-47,kōzi,meat,comment,macmichael1920[204]
W-2697,mei,L-47,òsò-ngí,meat,comment,werner1993[110]
W-2864,pnu,L-47,*kos-i,,comment,rilly2010[no. 194]
W-2095,pkn,L-470,*aɟ-,lake,comment,jakobiA[no. 453]
W-2096,brk,L-470,"uu, pl. ùur",lake ?,comment,thelwall1977[203]
W-2097,brk,L-471,magal,locust,comment,thelwall1977[203]
W-2098,dgl,L-471,báŋga,"locust, cricket",comment,armbruster1965[28]
W-2099,xnz,L-471,magga,Heuschrecke,comment,massenbach1962[194]
W-2120,pkn,L-472,*kɔr-t̪i,shoe,comment,jakobiA[no. 423]
W-2121,brk,L-472,"koorti, kooɾe",shoe,comment,thelwall1977[205]
W-2125,brk,L-473,kuŋgi,snake,comment,thelwall1977[205]
W-2126,pkn,L-473,"*kom-il, *koŋ-il?",snake,comment,jakobiA[no. 330]
W-2127,dgl,L-473,káag,snake,comment,armbruster1965[114]
W-2128,xnz,L-473,káag,Schlange,comment,massenbach1962[183]
W-2287,brk,L-473,kungu,snake,comment,macmichael1920[204]
W-2645,mei,L-473,kùr,snake ?,comment,werner1993[160]
W-2648,dgl,L-473,kaaŋ-tód,young of snake,comment,armbruster1965[115]
W-2850,pnu,L-473,*kaŋ(-ur) ~ *koŋ-ur,,comment,rilly2010[no. 169]
W-2132,brk,L-474,faale,summer,comment,thelwall1977[206]
W-2133,mei,L-474,pàr,summer,comment,werner1993[112]
W-2134,mei,L-474,pàrgà,"summer, dry season",comment,werner1993[113]
W-2135,dgl,L-474,bágoon,summer < Copt. ⲡⲁⲭⲱⲛ,comment,armbruster1965[27]
W-2136,fia,L-474,fágon,sommer,comment,reinisch1879[39]
W-1938,dgl,L-475,bér,"wood, (tree) trunk, wooden object",comment,armbruster1965[33]
W-1940,mei,L-475,pə́y,trunk,comment,werner1993[120]
W-1941,xnz,L-475,ber,"Holz, Baum, Kreuz, Tisch",comment,massenbach1962[150]
